corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
altlex,altlex_dev.tsv,339,0,altlex_altlex_dev.tsv_339_0,"Fighting also took place in Africa , China , and at sea as well as in the air .","<ARG1>Fighting also took place in Africa , China , and at sea as well</ARG1> as in <ARG0>the air .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,340,0,altlex_altlex_dev.tsv_340_0,"Greece and Serbia had become independent , but many Greeks still lived in lands that were once Greek but were now in the Turkish Ottoman Empire .","<ARG1>Greece and Serbia had become independent , but many Greeks still lived in lands that were once Greek but were</ARG1> now <ARG0>in the Turkish Ottoman Empire .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,341,0,altlex_altlex_dev.tsv_341_0,"But the Germans pushed the French back at the frontiers , and the British held the Germans back at Mons , but afterwards they also fell back to join up with the retreating French army , until they were stopped at the river Marne .","<ARG1>But the Germans pushed the French back at the frontiers , and the British held the Germans back at Mons , but</ARG1> afterwards <ARG0>they also fell back to join up with the retreating French army , until they were stopped at the river Marne .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,342,0,altlex_altlex_dev.tsv_342_0,Airplanes were first used to take pictures of enemy land .,<ARG1>Airplanes were first</ARG1> used <ARG0>to take pictures of enemy land .</ARG0>,0,0,,1
altlex,altlex_dev.tsv,343,0,altlex_altlex_dev.tsv_343_0,Spies from the United Kingdom found out about the note and told the United States .,<ARG1>Spies from the United Kingdom found out about the note</ARG1> and <ARG0>told the United States .</ARG0>,0,0,,1
altlex,altlex_dev.tsv,344,0,altlex_altlex_dev.tsv_344_0,"Woodrow Wilson tried to tell the American people that they should agree , but the U.S. never joined the League of Nations .","<ARG1>Woodrow Wilson</ARG1> tried <ARG0>to tell the American people that they should agree , but the U.S. never joined the League of Nations .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,345,0,altlex_altlex_dev.tsv_345_0,"In June 1941 , the European Axis powers launched an invasion of the Soviet Union , opening the largest land theatre of war in history , which trapped the major part of the Axis ' military forces into a war of attrition .","<ARG1>In June 1941 , the European Axis powers launched an invasion of the Soviet Union , opening the largest land theatre of war in history , which trapped the major</ARG1> part of <ARG0>the Axis ' military forces into a war of attrition .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,346,0,altlex_altlex_dev.tsv_346_0,"Meanwhile , the influence of European great powers waned , while the decolonisation of Asia and Africa began .","<ARG1>Meanwhile , the influence of European great powers waned , while the decolonisation of Asia</ARG1> and <ARG0>Africa began .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,347,0,altlex_altlex_dev.tsv_347_0,"The German Empire was dissolved in the German Revolution of 1918 -- 1919 , and a democratic government , later known as the Weimar Republic , was created .","<ARG1>The German Empire was dissolved in the German Revolution of 1918 -- 1919 ,</ARG1> and <ARG0>a democratic government , later known as the Weimar Republic , was created .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,348,0,altlex_altlex_dev.tsv_348_0,"In October 1936 , Germany and Italy formed the Rome -- Berlin Axis .","<ARG1>In October 1936 , Germany</ARG1> and <ARG0>Italy formed the Rome -- Berlin Axis .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,349,0,altlex_altlex_dev.tsv_349_0,He did send volunteers to fight on the Eastern Front under German command but Spain remained neutral and did not allow either side to use its territory .,<ARG0>He did send volunteers to fight on the Eastern Front under German command but Spain remained neutral and did not</ARG0> allow <ARG1>either side to use its territory .</ARG1>,1,1,,1
altlex,altlex_dev.tsv,350,0,altlex_altlex_dev.tsv_350_0,"After the fall of Nanking , tens of thousands if not hundreds of thousands of Chinese civilians and disarmed combatants were murdered by the Japanese .","<ARG1>After the fall of Nanking , tens of thousands if not hundreds of thousands of Chinese civilians</ARG1> and <ARG0>disarmed combatants were murdered by the Japanese .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,351,0,altlex_altlex_dev.tsv_351_0,"The parties gave each other rights to `` spheres of influence '' ( western Poland and Lithuania for Germany ; eastern Poland , Finland , Estonia , Latvia and Bessarabia for the USSR ) .","<ARG1>The parties</ARG1> gave <ARG0>each other rights to `` spheres of influence '' ( western Poland and Lithuania for Germany ; eastern Poland , Finland , Estonia , Latvia and Bessarabia for the USSR ) .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,352,0,altlex_altlex_dev.tsv_352_0,"Two days later , on 3 September , after a British ultimatum to Germany to cease military operations was ignored , France and the United Kingdom , followed by the fully independent Dominions of the British Commonwealth -- Australia ( 3 September ) , Canada ( 10 September ) , New Zealand ( 3 September ) , and South Africa ( 6 September ) -- declared war on Germany .","<ARG1>Two days later , on 3 September ,</ARG1> after <ARG0>a British ultimatum to Germany to cease military operations was ignored , France and the United Kingdom , followed by the fully independent Dominions of the British Commonwealth -- Australia ( 3 September ) , Canada ( 10 September ) , New Zealand ( 3 September ) , and South Africa ( 6 September ) -- declared war on Germany .</ARG0>",1,1,,1
altlex,altlex_dev.tsv,353,0,altlex_altlex_dev.tsv_353_0,"About 100,000 Polish military personnel were evacuated to Romania and the Baltic countries ; many of these soldiers later fought against the Germans in other theatres of the war .","<ARG1>About 100,000 Polish military personnel were evacuated to Romania and the Baltic countries ;</ARG1> many <ARG0>of these soldiers later fought against the Germans in other theatres of the war .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,354,0,altlex_altlex_dev.tsv_354_0,"As a result , the bulk of the Allied armies found themselves trapped in an encirclement and were beaten .","<ARG0>As a</ARG0> result <ARG1>, the bulk of the Allied armies found themselves trapped in an encirclement and were beaten .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,355,0,altlex_altlex_dev.tsv_355_0,"The majority were taken prisoner , whilst over 300,000 , mostly British and French , were evacuated from the continent at Dunkirk by early June , although abandoning almost all of their equipment .","<ARG1>The majority were taken prisoner , whilst over 300,000 , mostly British</ARG1> and <ARG0>French , were evacuated from the continent at Dunkirk by early June , although abandoning almost all of their equipment .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,356,0,altlex_altlex_dev.tsv_356_0,"France kept its fleet but the British feared the Germans would seize it , so on 3 July , the British attacked it .","<ARG0>France kept its fleet but the British feared the Germans would seize it ,</ARG0> so on <ARG1>3 July , the British attacked it .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,357,0,altlex_altlex_dev.tsv_357_0,"The United Kingdom rejected this , with Lord Halifax responding `` there was in his speech no suggestion that peace must be based on justice , no word of recognition that the other nations of Europe had any right to self‑determination ... '' Following this , Germany began an air superiority campaign over the United Kingdom ( the Battle of Britain ) to prepare for an invasion .","<ARG0>The United Kingdom rejected this , with Lord Halifax responding `` there was in his speech no suggestion that peace must be based on justice , no word of recognition that the other nations of Europe had any right to self‑determination ... ''</ARG0> Following <ARG1>this , Germany began an air superiority campaign over the United Kingdom ( the Battle of Britain ) to prepare for an invasion .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,358,0,altlex_altlex_dev.tsv_358_0,"In 1940 , following the German capture of Paris , the size of the United States Navy was significantly increased .","<ARG1>In 1940 ,</ARG1> following <ARG0>the German capture of Paris , the size of the United States Navy was significantly increased .</ARG0>",1,1,,1
altlex,altlex_dev.tsv,359,0,altlex_altlex_dev.tsv_359_0,In January 1941 secret high level staff talks with the British began for the purposes of determining how to defeat Germany should the US enter the war .,<ARG1>In January 1941 secret high level staff talks with the British began</ARG1> for <ARG0>the purposes of determining how to defeat Germany should the US enter the war .</ARG0>,1,1,,1
altlex,altlex_dev.tsv,360,0,altlex_altlex_dev.tsv_360_0,"Romania would make a major contribution ( as did Hungary ) to the Axis war against the USSR , partially to recapture territory ceded to the USSR , partially to pursue its leader Ion Antonescu 's desire to combat communism .","<ARG1>Romania would make a major contribution (</ARG1> as <ARG0>did Hungary ) to the Axis war against the USSR , partially to recapture territory ceded to the USSR , partially to pursue its leader Ion Antonescu 's desire to combat communism .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,361,0,altlex_altlex_dev.tsv_361_0,"By late March 1941 , following Bulgaria 's signing of the Tripartite Pact , the Germans were in position to intervene in Greece .","<ARG1>By late March 1941 ,</ARG1> following <ARG0>Bulgaria 's signing of the Tripartite Pact , the Germans were in position to intervene in Greece .</ARG0>",1,1,,1
altlex,altlex_dev.tsv,362,0,altlex_altlex_dev.tsv_362_0,"He therefore decided to try to strengthen Germany 's relations with the Soviets , or failing that , to attack and eliminate them as a factor .","<ARG1>He therefore</ARG1> decided <ARG0>to try to strengthen Germany 's relations with the Soviets , or failing that , to attack and eliminate them as a factor .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,363,0,altlex_altlex_dev.tsv_363_0,"This , as well as intelligence data which established that a minimal number of Soviet troops in the East would be sufficient to deter any attack by the Japanese Kwantung Army , allowed the Soviets to begin a massive counter-offensive that started on 5 December all along the front and pushed German troops west .","<ARG1>This , as well as intelligence data which established that a minimal number of Soviet troops in the East would be sufficient to deter any attack by the Japanese Kwantung Army , allowed the Soviets to begin a massive counter-offensive that started on 5 December all along the front</ARG1> and <ARG0>pushed German troops west .</ARG0>",0,0,,1
altlex,altlex_dev.tsv,364,0,altlex_altlex_dev.tsv_364_0,It called for the end of American aid to China and the supply of oil and other resources to Japan .,<ARG1>It called for the end of American aid to China and the supply of oil</ARG1> and <ARG0>other resources to Japan .</ARG0>,0,0,,1
altlex,altlex_dev.tsv,365,0,altlex_altlex_dev.tsv_365_0,"In January 1942 , the United States , Britain , Soviet Union , China , and 22 smaller or exiled governments issued the Declaration by United Nations , thereby affirming the Atlantic Charter , and agreeing to not to sign separate peace with the Axis powers .","<ARG0>In January 1942 , the United States , Britain , Soviet Union , China , and 22 smaller or exiled governments issued the Declaration by United Nations ,</ARG0> thereby <ARG1>affirming the Atlantic Charter , and agreeing to not to sign separate peace with the Axis powers .</ARG1>",1,1,,1
altlex,altlex_dev.tsv,366,0,altlex_altlex_dev.tsv_366_0,"On 16 April , in Burma , 7,000 British soldiers were encircled by the Japanese 33rd Division during the Battle of Yenangyaung and rescued by the Chinese 38th Division .","<ARG1>On 16 April , in Burma , 7,000 British soldiers were encircled by the Japanese 33rd Division during the Battle of Yenangyaung</ARG1> and <ARG0>rescued by the Chinese 38th Division .</ARG0>",0,0,,1
